Model Name,Symbol,Symbol Weight,Symbol Rank,Legacy Position Flag
HEALTH CARE - Conservative,RNA,0,0,Yes
HEALTH CARE - Conservative,SDGR,0,0,Yes
HEALTH CARE - Conservative,CRL,0,0,Yes
HEALTH CARE - Conservative,ACAD,0,0,Yes
HEALTH CARE - Conservative,TDOC,0,0,Yes
HEALTH CARE - Conservative,GOSS,0,0,Yes
HEALTH CARE - Conservative,TLRY,0,0,Yes
HEALTH CARE - Conservative,BSX,0,0,Yes
HEALTH CARE - Conservative,BNGO,0,0,Yes
HEALTH CARE - Conservative,RGLS,0,0,Yes
HEALTH CARE - Conservative,SONVY,0,0,Yes
HEALTH CARE - Conservative,WILYY,0,0,Yes
HEALTH CARE - Conservative,EXAS,0,0,Yes
HEALTH CARE - Conservative,CERN,0,0,Yes
HEALTH CARE - Conservative,HSTO,0,0,Yes
HEALTH CARE - Conservative,VAR,0,0,Yes
HEALTH CARE - Conservative,CDTX,0,0,Yes
HEALTH CARE - Conservative,MDT,0,0,Yes
HEALTH CARE - Conservative,BIIB,0,0,Yes
HEALTH CARE - Conservative,BLI,0,0,Yes
HEALTH CARE - Conservative,PODD,0,0,Yes
HEALTH CARE - Conservative,BMRN,0,0,Yes
HEALTH CARE - Conservative,CGC,0,0,Yes
HEALTH CARE - Conservative,CWBHF,0,0,Yes
HEALTH CARE - Conservative,CCHWF,0,0,Yes
HEALTH CARE - Conservative,TEVA,0,0,Yes
HEALTH CARE - Conservative,AVNS,0,0,Yes
HEALTH CARE - Conservative,DHR,0,0,Yes
HEALTH CARE - Conservative,BDX,0,0,Yes
HEALTH CARE - Conservative,VRTX,0,0,Yes
HEALTH CARE - Conservative,GH,0,0,Yes
HEALTH CARE - Conservative,HEXO,0,0,Yes
HEALTH CARE - Conservative,MJNA,0,0,Yes
HEALTH CARE - Conservative,OGI,0,0,Yes
HEALTH CARE - Conservative,SNDL,0,0,Yes
HEALTH CARE - Conservative,YCBD,0,0,Yes
HEALTH CARE - Conservative,GWPH,0,0,Yes
HEALTH CARE - Conservative,ICAD,0,0,Yes
HEALTH CARE - Conservative,CLVS,0,0,Yes
HEALTH CARE - Conservative,HOLX,0,0,Yes
HEALTH CARE - Conservative,SPHS,0,0,Yes
HEALTH CARE - Conservative,CHNG,0,0,Yes
HEALTH CARE - Conservative,MLND,0,0,Yes
HEALTH CARE - Conservative,ZSAN,0,0,Yes
HEALTH CARE - Conservative,REGN,0,0,Yes
HEALTH CARE - Conservative,VREX,0,0,Yes
HEALTH CARE - Conservative,GSK,0,0,Yes
HEALTH CARE - Conservative,MCK,0,0,Yes
HEALTH CARE - Conservative,NUVA,0,0,Yes
HEALTH CARE - Conservative,BSTG,0,0,Yes
HEALTH CARE - Conservative,HBIO,0,0,Yes
HEALTH CARE - Conservative,RWLK,0,0,Yes
HEALTH CARE - Conservative,LLY,0,0,Yes
HEALTH CARE - Conservative,SIGA,0,0,Yes
HEALTH CARE - Conservative,CRDF,0,0,Yes
HEALTH CARE - Conservative,ZBH,0,0,Yes
HEALTH CARE - Conservative,BHC,0,0,Yes
HEALTH CARE - Conservative,RMD,0,0,Yes
HEALTH CARE - Conservative,AMN,0,0,Yes
HEALTH CARE - Conservative,A,0,0,Yes
HEALTH CARE - Conservative,HZNP,0,0,Yes
HEALTH CARE - Conservative,FLGT,0,0,Yes
HEALTH CARE - Conservative,ALXN,0,0,Yes
HEALTH CARE - Conservative,PHG,0,0,Yes
HEALTH CARE - Conservative,CAH,0,0,Yes
HEALTH CARE - Growth,HRTX,0.39,1000,No
HEALTH CARE - Growth,MRK,0.39,889,No
HEALTH CARE - Growth,BMY,0.22000000000000008,778,No
HEALTH CARE - Growth,GILD,0,667,No
HEALTH CARE - Growth,NVS,0,556,No
HEALTH CARE - Growth,NKTR,0,444,No
HEALTH CARE - Growth,JNJ,0,333,No
HEALTH CARE - Growth,ILMN,0,222,No
HEALTH CARE - Growth,PFE,0,111,No
HEALTH CARE - Growth,VTRS,0,0,Yes
HEALTH CARE - Growth,ABBV,0,0,Yes
HEALTH CARE - Growth,ABT,0,0,Yes
HEALTH CARE - Growth,SYK,0,0,Yes
HEALTH CARE - Growth,ALC,0,0,Yes
HEALTH CARE - Growth,TMO,0,0,Yes
HEALTH CARE - Growth,BAX,0,0,Yes
HEALTH CARE - Growth,NVO,0,0,Yes
HEALTH CARE - Growth,SNY,0,0,Yes
HEALTH CARE - Growth,ADCT,0,0,Yes
HEALTH CARE - Growth,AKUS,0,0,Yes
HEALTH CARE - Growth,ARCT,0,0,Yes
HEALTH CARE - Growth,AUPH,0,0,Yes
HEALTH CARE - Growth,BEAM,0,0,Yes
HEALTH CARE - Growth,BPMC,0,0,Yes
HEALTH CARE - Growth,CRSP,0,0,Yes
HEALTH CARE - Growth,DTIL,0,0,Yes
HEALTH CARE - Growth,EDIT,0,0,Yes
HEALTH CARE - Growth,FIXX,0,0,Yes
HEALTH CARE - Growth,GTHX,0,0,Yes
HEALTH CARE - Growth,HALO,0,0,Yes
HEALTH CARE - Growth,KLDO,0,0,Yes
HEALTH CARE - Growth,KPTI,0,0,Yes
HEALTH CARE - Growth,LOGC,0,0,Yes
HEALTH CARE - Growth,LYRA,0,0,Yes
HEALTH CARE - Growth,MYOV,0,0,Yes
HEALTH CARE - Growth,OPK,0,0,Yes
HEALTH CARE - Growth,OTLK,0,0,Yes
HEALTH CARE - Growth,PASG,0,0,Yes
HEALTH CARE - Growth,PLRX,0,0,Yes
HEALTH CARE - Growth,SPPI,0,0,Yes
HEALTH CARE - Growth,SPRO,0,0,Yes
HEALTH CARE - Growth,AZN,0,0,Yes
HEALTH CARE - Growth,DXCM,0,0,Yes
HEALTH CARE - Growth,EW,0,0,Yes
HEALTH CARE - Growth,MRNA,0,0,Yes
HEALTH CARE - Growth,TNDM,0,0,Yes
HEALTH CARE - Growth,CI,0,0,Yes
HEALTH CARE - Growth,ARVN,0,0,Yes
HEALTH CARE - Growth,CVS,0,0,Yes
HEALTH CARE - Growth,AMGN,0,0,Yes
HEALTH CARE - Growth,ZTS,0,0,Yes
HEALTH CARE - Growth,UNH,0,0,Yes
HEALTH CARE - Growth,NBIX,0,0,Yes
HEALTH CARE - Growth,RNA,0,0,Yes
HEALTH CARE - Growth,SDGR,0,0,Yes
HEALTH CARE - Growth,CRL,0,0,Yes
HEALTH CARE - Growth,ACAD,0,0,Yes
HEALTH CARE - Growth,TDOC,0,0,Yes
HEALTH CARE - Growth,GOSS,0,0,Yes
HEALTH CARE - Growth,TLRY,0,0,Yes
HEALTH CARE - Growth,BSX,0,0,Yes
HEALTH CARE - Growth,BNGO,0,0,Yes
HEALTH CARE - Growth,RGLS,0,0,Yes
HEALTH CARE - Growth,SONVY,0,0,Yes
HEALTH CARE - Growth,WILYY,0,0,Yes
HEALTH CARE - Growth,EXAS,0,0,Yes
HEALTH CARE - Growth,CERN,0,0,Yes
HEALTH CARE - Growth,HSTO,0,0,Yes
HEALTH CARE - Growth,VAR,0,0,Yes
HEALTH CARE - Growth,CDTX,0,0,Yes
HEALTH CARE - Growth,MDT,0,0,Yes
HEALTH CARE - Growth,BIIB,0,0,Yes
HEALTH CARE - Growth,BLI,0,0,Yes
HEALTH CARE - Growth,PODD,0,0,Yes
HEALTH CARE - Growth,BMRN,0,0,Yes
HEALTH CARE - Growth,CGC,0,0,Yes
HEALTH CARE - Growth,CWBHF,0,0,Yes
HEALTH CARE - Growth,CCHWF,0,0,Yes
HEALTH CARE - Growth,TEVA,0,0,Yes
HEALTH CARE - Growth,AVNS,0,0,Yes
HEALTH CARE - Growth,DHR,0,0,Yes
HEALTH CARE - Growth,BDX,0,0,Yes
HEALTH CARE - Growth,VRTX,0,0,Yes
HEALTH CARE - Growth,GH,0,0,Yes
HEALTH CARE - Growth,HEXO,0,0,Yes
HEALTH CARE - Growth,MJNA,0,0,Yes
HEALTH CARE - Growth,OGI,0,0,Yes
HEALTH CARE - Growth,SNDL,0,0,Yes
HEALTH CARE - Growth,YCBD,0,0,Yes
HEALTH CARE - Growth,GWPH,0,0,Yes
HEALTH CARE - Growth,ICAD,0,0,Yes
HEALTH CARE - Growth,CLVS,0,0,Yes
HEALTH CARE - Growth,HOLX,0,0,Yes
HEALTH CARE - Growth,SPHS,0,0,Yes
HEALTH CARE - Growth,CHNG,0,0,Yes
HEALTH CARE - Growth,MLND,0,0,Yes
HEALTH CARE - Growth,ZSAN,0,0,Yes
HEALTH CARE - Growth,REGN,0,0,Yes
HEALTH CARE - Growth,VREX,0,0,Yes
HEALTH CARE - Growth,GSK,0,0,Yes
HEALTH CARE - Growth,MCK,0,0,Yes
HEALTH CARE - Growth,NUVA,0,0,Yes
HEALTH CARE - Growth,BSTG,0,0,Yes
HEALTH CARE - Growth,HBIO,0,0,Yes
HEALTH CARE - Growth,RWLK,0,0,Yes
HEALTH CARE - Growth,LLY,0,0,Yes
HEALTH CARE - Growth,SIGA,0,0,Yes
HEALTH CARE - Growth,CRDF,0,0,Yes
HEALTH CARE - Growth,ZBH,0,0,Yes
HEALTH CARE - Growth,BHC,0,0,Yes
HEALTH CARE - Growth,RMD,0,0,Yes
HEALTH CARE - Growth,AMN,0,0,Yes
HEALTH CARE - Growth,A,0,0,Yes
HEALTH CARE - Growth,HZNP,0,0,Yes
HEALTH CARE - Growth,FLGT,0,0,Yes
HEALTH CARE - Growth,ALXN,0,0,Yes
HEALTH CARE - Growth,PHG,0,0,Yes
HEALTH CARE - Growth,CAH,0,0,Yes
INDUSTRIALS - Conservative,RTX,0.5700000000000001,1000,No
INDUSTRIALS - Conservative,UBER,0.4300000000000001,857,No
INDUSTRIALS - Conservative,EMR,0,714,No
INDUSTRIALS - Conservative,ETN,0,571,No
INDUSTRIALS - Conservative,UNP,0,429,No
INDUSTRIALS - Conservative,CAT,0,286,No
INDUSTRIALS - Conservative,FDX,0,0,Yes
INDUSTRIALS - Conservative,FAST,0,0,Yes
INDUSTRIALS - Conservative,JCI,0,0,Yes
INDUSTRIALS - Conservative,GE,0,0,Yes
INDUSTRIALS - Conservative,BA,0,0,Yes
INDUSTRIALS - Conservative,LUV,0,0,Yes
INDUSTRIALS - Conservative,DAL,0,0,Yes
INDUSTRIALS - Conservative,QUBSF,0,0,Yes
INDUSTRIALS - Conservative,CSX,0,0,Yes
INDUSTRIALS - Conservative,SPCE,0,0,Yes
INDUSTRIALS - Conservative,WAB,0,0,Yes
INDUSTRIALS - Conservative,LMT,0,0,Yes
INDUSTRIALS - Conservative,AQMS,0,0,Yes
INDUSTRIALS - Conservative,MTZ,0,0,Yes
INDUSTRIALS - Conservative,NVT,0,0,Yes
INDUSTRIALS - Conservative,PNR,0,0,Yes
INDUSTRIALS - Conservative,MMM,0,0,Yes
INDUSTRIALS - Conservative,JBLU,0,0,Yes
INDUSTRIALS - Conservative,HON,0,0,Yes
INDUSTRIALS - Conservative,URI,0,0,Yes
INDUSTRIALS - Conservative,FLR,0,0,Yes
INDUSTRIALS - Conservative,UAL,0,0,Yes
INDUSTRIALS - Conservative,WM,0,0,Yes
INDUSTRIALS - Conservative,RSG,0,0,Yes
INDUSTRIALS - Conservative,GD,0,0,Yes
INDUSTRIALS - Conservative,ODFL,0,0,Yes
INDUSTRIALS - Conservative,LHX,0,0,Yes
INDUSTRIALS - Conservative,NSC,0,0,Yes
INDUSTRIALS - Conservative,HCSG,0,0,Yes
INDUSTRIALS - Conservative,ITW,0,0,Yes
INDUSTRIALS - Conservative,AAL,0,0,Yes
INDUSTRIALS - Conservative,AVAV,0,0,Yes
INDUSTRIALS - Conservative,UPS,0,0,Yes
INDUSTRIALS - Conservative,HTZGQ,0,0,Yes
INDUSTRIALS - Conservative,CARR,0,0,Yes
INDUSTRIALS - Conservative,OTIS,0,0,Yes
INDUSTRIALS - Conservative,SPR,0,0,Yes
INDUSTRIALS - Conservative,MAS,0,0,Yes
INDUSTRIALS - Conservative,ROK,0,0,Yes
INDUSTRIALS - Conservative,PKOH,0,0,Yes
INDUSTRIALS - Conservative,DE,0,0,Yes
INDUSTRIALS - Conservative,HWM,0,0,Yes
INDUSTRIALS - Conservative,CHSH,0,0,Yes
INDUSTRIALS - Conservative,FANUY,0,0,Yes
INDUSTRIALS - Conservative,WSC,0,0,Yes
INDUSTRIALS - Conservative,CMI,0,0,Yes
INDUSTRIALS - Conservative,PH,0,0,Yes
INDUSTRIALS - Conservative,WWD,0,0,Yes
INDUSTRIALS - Conservative,PWR,0,0,Yes
INDUSTRIALS - Conservative,EFX,0,0,Yes
INDUSTRIALS - Conservative,DSS,0,0,Yes
INDUSTRIALS - Conservative,GFF,0,0,Yes
INDUSTRIALS - Conservative,ITT,0,0,Yes
INDUSTRIALS - Conservative,IR,0,0,Yes
INDUSTRIALS - Conservative,NOC,0,0,Yes
INDUSTRIALS - Conservative,TT,0,0,Yes
INDUSTRIALS - Conservative,ABB,0,0,Yes
INDUSTRIALS - Conservative,XYL,0,0,No
INDUSTRIALS - Growth,UBER,0.5700000000000001,1000,No
INDUSTRIALS - Growth,RTX,0.4300000000000001,857,No
INDUSTRIALS - Growth,UNP,0,714,No
INDUSTRIALS - Growth,ETN,0,571,No
INDUSTRIALS - Growth,EMR,0,429,No
INDUSTRIALS - Growth,CAT,0,286,No
INDUSTRIALS - Growth,FDX,0,0,Yes
INDUSTRIALS - Growth,FAST,0,0,Yes
INDUSTRIALS - Growth,JCI,0,0,Yes
INDUSTRIALS - Growth,GE,0,0,Yes
INDUSTRIALS - Growth,BA,0,0,Yes
INDUSTRIALS - Growth,LUV,0,0,Yes
INDUSTRIALS - Growth,DAL,0,0,Yes
INDUSTRIALS - Growth,QUBSF,0,0,Yes
INDUSTRIALS - Growth,CSX,0,0,Yes
INDUSTRIALS - Growth,SPCE,0,0,Yes
INDUSTRIALS - Growth,WAB,0,0,Yes
INDUSTRIALS - Growth,LMT,0,0,Yes
INDUSTRIALS - Growth,AQMS,0,0,Yes
INDUSTRIALS - Growth,MTZ,0,0,Yes
INDUSTRIALS - Growth,NVT,0,0,Yes
INDUSTRIALS - Growth,PNR,0,0,Yes
INDUSTRIALS - Growth,MMM,0,0,Yes
INDUSTRIALS - Growth,JBLU,0,0,Yes
INDUSTRIALS - Growth,HON,0,0,Yes
INDUSTRIALS - Growth,URI,0,0,Yes
INDUSTRIALS - Growth,FLR,0,0,Yes
INDUSTRIALS - Growth,UAL,0,0,Yes
INDUSTRIALS - Growth,WM,0,0,Yes
INDUSTRIALS - Growth,RSG,0,0,Yes
INDUSTRIALS - Growth,GD,0,0,Yes
INDUSTRIALS - Growth,ODFL,0,0,Yes
INDUSTRIALS - Growth,LHX,0,0,Yes
INDUSTRIALS - Growth,NSC,0,0,Yes
INDUSTRIALS - Growth,HCSG,0,0,Yes
INDUSTRIALS - Growth,ITW,0,0,Yes
INDUSTRIALS - Growth,AAL,0,0,Yes
INDUSTRIALS - Growth,AVAV,0,0,Yes
INDUSTRIALS - Growth,UPS,0,0,Yes
INDUSTRIALS - Growth,HTZGQ,0,0,Yes
INDUSTRIALS - Growth,CARR,0,0,Yes
INDUSTRIALS - Growth,OTIS,0,0,Yes
INDUSTRIALS - Growth,SPR,0,0,Yes
INDUSTRIALS - Growth,MAS,0,0,Yes
INDUSTRIALS - Growth,ROK,0,0,Yes
INDUSTRIALS - Growth,PKOH,0,0,Yes
INDUSTRIALS - Growth,DE,0,0,Yes
INDUSTRIALS - Growth,HWM,0,0,Yes
INDUSTRIALS - Growth,CHSH,0,0,Yes
INDUSTRIALS - Growth,FANUY,0,0,Yes
INDUSTRIALS - Growth,WSC,0,0,Yes
INDUSTRIALS - Growth,CMI,0,0,Yes
INDUSTRIALS - Growth,PH,0,0,Yes
INDUSTRIALS - Growth,WWD,0,0,Yes
INDUSTRIALS - Growth,PWR,0,0,Yes
INDUSTRIALS - Growth,EFX,0,0,Yes
INDUSTRIALS - Growth,DSS,0,0,Yes
INDUSTRIALS - Growth,GFF,0,0,Yes
INDUSTRIALS - Growth,ITT,0,0,Yes
INDUSTRIALS - Growth,IR,0,0,Yes
INDUSTRIALS - Growth,NOC,0,0,Yes
INDUSTRIALS - Growth,TT,0,0,Yes
INDUSTRIALS - Growth,ABB,0,0,Yes
INDUSTRIALS - Growth,XYL,0,0,No
INFORMATION TECHNOLOGY - Conservative,QCOM,0.19,1000,No
INFORMATION TECHNOLOGY - Conservative,MSFT,0.19,846,No
INFORMATION TECHNOLOGY - Conservative,CSCO,0.19,769,No
INFORMATION TECHNOLOGY - Conservative,CRM,0.19,692,No
INFORMATION TECHNOLOGY - Conservative,AAPL,0.19,615,No
INFORMATION TECHNOLOGY - Conservative,INTC,0.049999999999999885,538,No
INFORMATION TECHNOLOGY - Conservative,MU,0,462,No
INFORMATION TECHNOLOGY - Conservative,ORCL,0,385,No
INFORMATION TECHNOLOGY - Conservative,NXPI,0,308,No
INFORMATION TECHNOLOGY - Conservative,V,0,231,No
INFORMATION TECHNOLOGY - Conservative,PLTR,0,154,No
INFORMATION TECHNOLOGY - Conservative,ADSK,0,77,No
INFORMATION TECHNOLOGY - Conservative,FISV,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,AKTS,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,VHC,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,GLW,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,MA,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,AMAT,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,ITI,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,QMCO,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,STX,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,PYPL,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,CRNT,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,DOCU,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,FOUR,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,IIVI,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,INFN,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,LITE,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,MRAM,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,NOK,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,NTNX,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,OLED,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,PD,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,PING,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,TSEM,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,YEXT,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,ZUO,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,AMD,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,ADBE,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,KLIC,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,LRCX,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,NVDA,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,PAYX,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,SHOP,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,SQ,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,TRMB,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,TWLO,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,STM,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,DELL,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,VSAT,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,TXN,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,BOX,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,CRWD,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,ZM,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,CGNX,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,ERIC,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,TTD,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,FTNT,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,OKTA,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,SEDG,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,IFNNY,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,SYNA,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,FSLR,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,SNPS,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,SSYS,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,BB,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,DDD,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,KODK,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,FEYE,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,TSM,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,ENPH,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,SPWR,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,BR,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,CDK,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,AVGO,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,QRVO,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,TDC,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,WDC,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,HPQ,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,CRUS,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,ADP,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,SAP,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,INTU,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,ASML,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,MCHP,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,MKSI,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,HPE,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,PRSP,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,KEYS,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,APPN,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,ACN,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,WNDW,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,SNOW,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,PANW,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,CLOK,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,ADI,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,FIS,0,0,Yes
INFORMATION TECHNOLOGY - Conservative,IBM,0,0,No
INFORMATION TECHNOLOGY - Growth,CRM,0.19,1000,No
INFORMATION TECHNOLOGY - Growth,QCOM,0.19,923,No
INFORMATION TECHNOLOGY - Growth,MSFT,0.19,846,No
INFORMATION TECHNOLOGY - Growth,MU,0.19,769,No
INFORMATION TECHNOLOGY - Growth,PLTR,0.19,692,No
INFORMATION TECHNOLOGY - Growth,ADSK,0.049999999999999885,615,No
INFORMATION TECHNOLOGY - Growth,AAPL,0,538,No
INFORMATION TECHNOLOGY - Growth,ORCL,0,385,No
INFORMATION TECHNOLOGY - Growth,V,0,308,No
INFORMATION TECHNOLOGY - Growth,CSCO,0,231,No
INFORMATION TECHNOLOGY - Growth,INTC,0,154,No
INFORMATION TECHNOLOGY - Growth,NXPI,0,77,No
INFORMATION TECHNOLOGY - Growth,FISV,0,0,Yes
INFORMATION TECHNOLOGY - Growth,AKTS,0,0,Yes
INFORMATION TECHNOLOGY - Growth,VHC,0,0,Yes
INFORMATION TECHNOLOGY - Growth,GLW,0,0,Yes
INFORMATION TECHNOLOGY - Growth,MA,0,0,Yes
INFORMATION TECHNOLOGY - Growth,AMAT,0,0,Yes
INFORMATION TECHNOLOGY - Growth,ITI,0,0,Yes
INFORMATION TECHNOLOGY - Growth,QMCO,0,0,Yes
INFORMATION TECHNOLOGY - Growth,STX,0,0,Yes
INFORMATION TECHNOLOGY - Growth,PYPL,0,0,Yes
INFORMATION TECHNOLOGY - Growth,CRNT,0,0,Yes
INFORMATION TECHNOLOGY - Growth,DOCU,0,0,Yes
INFORMATION TECHNOLOGY - Growth,FOUR,0,0,Yes
INFORMATION TECHNOLOGY - Growth,IIVI,0,0,Yes
INFORMATION TECHNOLOGY - Growth,INFN,0,0,Yes
INFORMATION TECHNOLOGY - Growth,LITE,0,0,Yes
INFORMATION TECHNOLOGY - Growth,MRAM,0,0,Yes
INFORMATION TECHNOLOGY - Growth,NOK,0,0,Yes
INFORMATION TECHNOLOGY - Growth,NTNX,0,0,Yes
INFORMATION TECHNOLOGY - Growth,OLED,0,0,Yes
INFORMATION TECHNOLOGY - Growth,PD,0,0,Yes
INFORMATION TECHNOLOGY - Growth,PING,0,0,Yes
INFORMATION TECHNOLOGY - Growth,TSEM,0,0,Yes
INFORMATION TECHNOLOGY - Growth,YEXT,0,0,Yes
INFORMATION TECHNOLOGY - Growth,ZUO,0,0,Yes
INFORMATION TECHNOLOGY - Growth,AMD,0,0,Yes
INFORMATION TECHNOLOGY - Growth,ADBE,0,0,Yes
INFORMATION TECHNOLOGY - Growth,KLIC,0,0,Yes
INFORMATION TECHNOLOGY - Growth,LRCX,0,0,Yes
INFORMATION TECHNOLOGY - Growth,NVDA,0,0,Yes
INFORMATION TECHNOLOGY - Growth,PAYX,0,0,Yes
INFORMATION TECHNOLOGY - Growth,SHOP,0,0,Yes
INFORMATION TECHNOLOGY - Growth,SQ,0,0,Yes
INFORMATION TECHNOLOGY - Growth,TRMB,0,0,Yes
INFORMATION TECHNOLOGY - Growth,TWLO,0,0,Yes
INFORMATION TECHNOLOGY - Growth,STM,0,0,Yes
INFORMATION TECHNOLOGY - Growth,DELL,0,0,Yes
INFORMATION TECHNOLOGY - Growth,VSAT,0,0,Yes
INFORMATION TECHNOLOGY - Growth,TXN,0,0,Yes
INFORMATION TECHNOLOGY - Growth,BOX,0,0,Yes
INFORMATION TECHNOLOGY - Growth,CRWD,0,0,Yes
INFORMATION TECHNOLOGY - Growth,ZM,0,0,Yes
INFORMATION TECHNOLOGY - Growth,CGNX,0,0,Yes
INFORMATION TECHNOLOGY - Growth,ERIC,0,0,Yes
INFORMATION TECHNOLOGY - Growth,TTD,0,0,Yes
INFORMATION TECHNOLOGY - Growth,FTNT,0,0,Yes
INFORMATION TECHNOLOGY - Growth,OKTA,0,0,Yes
INFORMATION TECHNOLOGY - Growth,SEDG,0,0,Yes
INFORMATION TECHNOLOGY - Growth,IFNNY,0,0,Yes
INFORMATION TECHNOLOGY - Growth,SYNA,0,0,Yes
INFORMATION TECHNOLOGY - Growth,FSLR,0,0,Yes
INFORMATION TECHNOLOGY - Growth,SNPS,0,0,Yes
INFORMATION TECHNOLOGY - Growth,SSYS,0,0,Yes
INFORMATION TECHNOLOGY - Growth,BB,0,0,Yes
INFORMATION TECHNOLOGY - Growth,DDD,0,0,Yes
INFORMATION TECHNOLOGY - Growth,KODK,0,0,Yes
INFORMATION TECHNOLOGY - Growth,FEYE,0,0,Yes
INFORMATION TECHNOLOGY - Growth,TSM,0,0,Yes
INFORMATION TECHNOLOGY - Growth,ENPH,0,0,Yes
INFORMATION TECHNOLOGY - Growth,SPWR,0,0,Yes
INFORMATION TECHNOLOGY - Growth,BR,0,0,Yes
INFORMATION TECHNOLOGY - Growth,CDK,0,0,Yes
INFORMATION TECHNOLOGY - Growth,AVGO,0,0,Yes
INFORMATION TECHNOLOGY - Growth,QRVO,0,0,Yes
INFORMATION TECHNOLOGY - Growth,TDC,0,0,Yes
INFORMATION TECHNOLOGY - Growth,WDC,0,0,Yes
